-8.951428864699e-04
7.443035300808e-04
-7.912552850195e-04
1.292629156887e-03
-1.861269164436e-03
2.313715585991e-03
-1.052250727339e-03
-1.840648518065e-03
8.641785340608e-04
-5.722667851235e-04
-8.600049209346e-04
3.370182720353e-03
-1.104291313255e-03
